10787,15467
10788,32283
10788,32284
10788,4959
10789,6084
10789,6085
10789,6086
10790,61395
10790,61396
10790,61397
10790,61398
10791,64541
10791,64542
10791,60010
10791,64543
10791,60011
10792,63335
10792,63336
10792,63337
10792,63338
10793,26524
10793,26525
10794,53578
10794,2076
10795,27835
10795,27836
10795,27837
10795,27838
10795,27839
10796,64184
10796,64185
10797,47349
10797,47350
10797,47351
10798,1078
10798,64383
10798,64219
10799,59538
10799,59539
10799,59540
10799,46966
10800,56117
10800,24982
10800,56118
10800,56119
10801,61082
10801,61083
10801,61084
10802,8070
10802,12943
10802,61337
10802,61338
10802,17200
10802,61339
10802,61340
10802,61341
10803,23102
10803,23103
10803,23104
10803,23105
10804,6264
10804,1596
10804,6265
10804,6266
10804,6267
10805,3754
10805,6268
10805,6269
10806,64322
10806,64323
10806,64324
10807,14861
10807,7605
10807,35949
10808,46522
10808,45802
10808,46523
10808,45803
10808,46524
10808,46525
10808,46526
10808,46527
10809,50644
10809,50645
10810,37468
10810,33473
10810,33470
10810,33466
10810,33467
10811,43016
10811,43017
10811,43018
10812,26029
10813,60612
10813,60613
10814,52557
10815,50161
10815,50162
10815,50163
10815,36281
10816,64181
10816,64182
10816,64183
10817,6437
10818,56883
10818,56884
10819,55051
10819,15055
10819,195
10819,55052
10819,15056
10819,55053
10820,51203
10820,51204
10821,6472
10822,6491
10822,6492
10822,6493
10823,58812
10824,51061
10824,51062
10825,64596
10825,64597
10825,64598
10826,12199
10826,33439
10826,33805
10826,62476
10826,33804
10826,27016
10827,58678
10827,58679
10827,58680
10828,51789
10828,51790
10829,41914
10829,18033
10830,27308
10830,25423
10830,25425
10830,57919
10831,60184
10831,60185
10831,50092
10831,60186
10831,60187
10832,49271
10832,49272
10833,58994
10833,58995
10833,58996
10833,58997
10834,31033
10834,64748
10834,64749
10834,64750
10834,64751
10835,57564
10835,57565
10835,57566
10836,36675
10836,31262
10836,31261
10836,36676
10837,30469
10838,46267
10838,50546
10838,53100
10838,53101
10839,50069
10839,50070
10840,13050
10840,13049
10840,55837
10841,6768
10842,57914
10842,41083
10842,38073
10843,64452
10843,64453
10843,64454
10844,58052
10844,58053
10844,58054
10844,58055
10845,17036
10845,51577
10845,17032
10845,51578
10846,60785
10846,47987
10847,36466
10848,59927
10848,59928
10848,59929
10848,21511
10848,59930
10848,59931
10849,51336
10849,14951
10849,51337
10850,56468
10850,56469
10851,6853
10852,53519
10852,53520
10852,53521
10852,53522
10852,53523
10853,31855
10853,31856
10853,31857
10854,58813
10854,58814
10855,34724
10855,34725
10856,40341
10856,33283
10856,60828
10857,54843
10857,54844
10857,54845
10858,6946
10858,6947
10858,6948
10859,59108
10859,37643
10860,51714
10860,51715
10861,50964
10861,50965
10861,50966
10862,59863
10862,59864
10863,55803
10864,22628
10864,22629
10864,22630
10865,42208
10865,42209
10865,23003
10865,42210
10866,14772
10866,14773
10866,14774
10866,14775
10866,14776
10867,64525
10867,51199
10868,7084
10868,7085
10868,7086
10868,7087
10868,7088
10868,7089
10869,60672
10869,60673
10870,29663
10870,29664
10871,61187
10872,19838
10872,19839
10872,19840
10873,492
10873,55354
10873,55355
10873,55356
10874,51165
10874,51166
10875,7203
10876,49153
10876,26677
10877,50322
10877,50323
10877,50324
10878,53338
10879,15683
10879,15684
10879,15685
10879,15686
10880,7217
10880,7218
10881,64551
10881,64552
10881,20861
10881,15835
10881,64553
10882,2790
10883,61342
10883,61343
10884,19406
10884,19407
10884,1097
10885,64635
10885,61006
10885,64636
10886,7286
10886,7287
10887,63321
10888,54226
10888,54227
10888,54228
10888,54229
10889,58537
10889,58538
10889,10561
10889,58539
10889,58540
10889,58541
10889,58542
10889,58543
10890,54499
10890,18398
10891,52418
10891,52419
10891,52420
10892,31629
10892,31630
10892,31631
10893,38104
10894,39949
10894,39950
10894,39951
10894,19309
10895,55850
10895,55851
10895,55852
10895,55853
10895,55854
10895,55855
10895,55856
10895,55857
10895,55858
10896,62322
10896,25643
10896,62323
10897,7390
10897,7391
10898,62305
10898,62306
10898,62307
10898,62308
10898,62309
10899,41092
10899,41093
10899,10499
10900,42003
10900,42004
10900,13199
10900,3761
10900,42005
10900,11706
10900,42006
10900,42007
10900,42008
10900,42009
10900,42010
10900,42011
10900,42012
10900,583
10901,47128
10901,47129
10901,5566
10902,11846
10902,11847
10903,7485
10903,7486
10903,7487
10903,7488
10904,27603
10904,61610
10904,61611
10904,61612
10904,61613
10905,64144
10905,64145
10905,39700
10905,64146
10906,49937
10906,49938
10906,34956
10906,49939
10907,53544
10907,53545
10908,52276
10909,20700
10909,2709
10909,48621
10910,58317
10911,63358
10911,63359
10911,63360
10912,14232
10912,14233
10912,14234
10913,59412
10913,59413
10913,59414
10913,59415
10914,53946
10914,53947
10914,53948
10914,25617
10915,47769
10915,47770
10915,47771
10915,7503
10916,62468
10916,62469
10917,42422
10917,34343
10918,13011
10918,13012
10919,58726
10919,58727
10919,58728
10920,14015
10920,14016
10921,61720
10922,7696
10922,46089
10922,46090
10923,62728
10923,10802
10924,62238
10924,62239
10924,62240
10925,50491
10925,50492
10925,50493
10925,50494
10926,53556
10927,64558
10927,64559
10928,46908
10928,46909
10929,59927
10929,64142
10930,54170
10930,54171
10930,54172
10931,63954
10931,63955
10931,63956
10932,59304
10932,59305
10932,59306
10933,59661
10933,59662
10933,59663
10933,59664
10933,59665
10934,26033
10934,26034
10934,7228
10935,47801
10935,47802
10935,47803
10935,47804
10936,27365
10936,57877
10936,55942
10937,63374
10938,7892
10938,7893
10938,7894
10938,7895
10939,63937
10940,19162
10940,19163
10940,19164
10941,64136
10941,64137
10941,14468
10941,64138
10941,14467
10942,7952
10942,7953
10942,7954
10943,7980
10943,7981
10944,63384
10945,62025
10945,62026
10946,52350
10947,41727
10948,53111
10948,53112
10948,53113
10949,64211
10950,62313
10950,62314
10951,58702
10951,58703
10951,58704
10952,63294
10952,63295
10952,1710
10953,23019
10953,23020
10953,21321
10954,8125
10955,58309
10955,21393
10955,58310
10956,55969
10956,22246
10957,62416
10957,62417
10957,62418
10958,62761
10958,62762
10958,62763
10958,62764
10958,62765
10958,62766
10959,47033
10959,47034
10959,47035
10959,47036
10960,60199
10960,54190
10961,60996
10962,8212
10962,3466
10962,8213
10962,8214
10963,59073
10964,8602
10964,8603
10964,8604
10965,47068
10965,47069
10965,47070
10965,47071
10965,47072
10966,8333
10966,55834
10966,55835
10966,55836
10967,47509
10967,47510
10967,47511
10967,47512
10968,63733
10969,56798
10969,56799
10969,2246
10970,49511
10970,49512
10970,4141
10970,23041
10971,32381
10971,32382
10971,32383
10971,32384
10971,32385
10971,32386
10971,32387
10971,32388
10972,58712
10972,58713
10972,26043
10972,26045
10973,8349
10973,8350
10973,8351
10973,8352
10974,8381
10974,8382
10974,8383
10975,61236
10975,61237
10975,61238
10976,52146
10976,52147
10976,52148
10977,8416
10977,8417
10977,8418
10977,8419
10977,8420
10978,61062
10978,61063
10978,61064
10979,39747
10979,21255
10979,21254
10979,21257
10979,39588
10980,50626
10980,50627
10980,50628
10980,50629
10981,8486
10981,8487
10982,51966
10982,51967
10983,8543
10983,8544
10984,59011
10984,62695
10984,22271
10985,63697
10985,2591
10985,63698
10986,18390
10986,18389
10986,44693
10986,44694
10987,52172
10987,52173
10988,59444
10988,59445
10989,54266
10989,54267
10989,39906
10989,12481
10990,63838
10990,48610
10990,63839
10991,47408
10991,47409
10991,47410
10991,40681
10992,12744
10992,60319
10992,60320
10992,12746
10993,44599
10993,16775
10993,44600
10993,44601
10994,50593
10994,50594
10994,50595
10994,50596
10995,8727
10995,8728
10995,8729
10995,1138
10996,45744
10996,45745
10996,9785
10997,54941
10997,54942
10997,27452
10998,59975
10999,47805
10999,47806
11000,47153
11001,47255
11001,47256
11001,47257
11001,19352
11002,53188
11002,53189
11002,53190
11003,8780
11003,8781
11003,8782
11003,8783
11004,8784
11004,8785
11004,8786
11004,8787
11004,8788
11005,44475
11005,44476
11006,54431
11006,54432
11006,54433
11007,59697
11007,59698
11007,59699
11007,59700
11007,59701
11007,59702
11008,8832
11008,8833
11008,8834
11008,8835
11008,3631
11009,33499
11010,64024
11010,64025
11010,24991
11011,8850
11011,8851
11012,23402
11012,23403
11012,47477
11012,47478
11012,47479
11013,52676
11013,52677
11013,52678
11013,52679
11013,52680
11013,31266
11013,52681
11014,63554
11014,63555
11015,22644
11015,22645
11015,22646
11015,22647
11015,22648
11016,61306
11016,16365
11017,61844
11017,61845
11017,61846
11018,8992
11018,8993
11019,63883
11019,63884
11020,9043
11020,9042
11021,57016
11021,57017
11021,57018
11022,35101
11022,40800
11023,56018
11023,56019
11023,56020
11024,61147
11024,1450
11024,61148
11024,38386
11025,61803
11026,62470
11027,63392
11027,63393
11028,54046
11028,1806
11029,64466
11029,64467
11030,59185
11030,59186
11030,59187
11030,54446
11031,9232
11031,9233
11031,9234
11031,9235
11032,48595
11032,2480
11032,48596
11033,63947
11033,63948
11034,40577
11034,40578
11035,62833
11036,51262
11036,51263
11036,51264
11037,62027
11038,63863
11038,16751
11039,14314
11039,14315
11039,14316
11039,14317
11039,14318
11039,14319
11040,63292
11040,63293
11041,63425
11041,63426
11041,63427
11042,60704
11042,60705
11042,60706
11043,9381
11043,9382
11044,55350
11045,63514
11045,19191
11046,54913
11047,59491
11047,59492
11047,59493
11047,37254
11048,63574
11048,63575
11048,63576
11049,61007
11049,10134
11050,61573
11050,61574
11051,46322
11051,46323
11052,61421
11052,61422
11052,13115
11053,45116
11053,45117
11053,45118
11054,58090
11054,58091
11054,58092
11054,58093
11054,58094
11054,58095
11054,58096
11054,58097
11055,57646
11055,57647
11055,57648
11056,45548
11057,60776
11057,60777
11057,60778
11057,60779
11057,60780
11057,60781
11058,9706
11058,9707
11058,7834
11058,9708
11059,48764
11059,62221
11060,9725
11060,9726
11060,9727
11061,54084
11061,20234
11061,8660
11061,50610
11062,63579
11062,63580
11062,63581
11062,63582
11062,63583
11063,58658
11064,46998
11064,28268
11065,56001
11065,56002
11065,56003
11066,53291
11066,53292
11067,56209
11067,15046
11067,56210
11067,56211
11068,26635
11068,45293
11068,45294
11069,47555
11069,47556
11070,49854
11070,49855
11071,63894
11072,25079
11072,59219
11072,5772
11072,59220
11073,53221
11073,53222
11073,53223
11074,53894
11074,53895
11074,53896
11074,53897
11074,53898
11074,53899
11074,53900
11075,64568
11075,64569
11075,64570
11075,64571
11076,10075
11076,10076
11076,10077
11077,48718
11077,48719
11077,58844
11077,58845
11078,60281
11079,48263
11079,48264
11080,54587
11080,8806
11081,47974
11081,47975
11082,22110
11083,47772
11083,47773
11083,47774
11084,64618
11084,64619
11084,64620
11085,58970
11085,58971
11086,51455
11086,51456
11086,51457
11086,51458
11086,51459
11086,51460
11086,51461
11087,58969
11088,28249
11088,28250
11089,10441
11089,10442
11089,10443
11089,10444
11089,10445
11090,61193
11091,41605
11092,10481
11092,10482
11093,60715
11093,60716
11093,19539
11094,62734
11094,62735
11095,10589
11095,10590
11095,10591
11096,64522
11096,64523
11096,64524
11097,56549
11097,56550
11097,56551
11098,46946
11099,28984
11099,2320
11099,28985
11100,21931
11100,13463
11100,62043
11100,13460
11100,62044
11100,13464
11101,58527
11101,58528
11102,32208
11102,58270
11102,58271
11103,28872
11103,28873
11104,55165
11104,55166
11105,63540
11106,32892
11106,32893
11107,61736
11107,54598
11107,61737
11107,61738
11108,63534
11108,63535
11108,17282
11108,63536
11109,5068
11109,47971
11109,47972
11109,47973
11110,62588
11110,62589
11110,62590
11110,48657
11110,62591
11111,58257
11111,58258
11111,58259
11112,9407
11112,9405
11112,5333
11113,52342
11113,52343
11113,52344
11113,52345
11114,57192
11114,49091
11114,57193
11114,57194
11115,11055
11115,11056
11115,11057
11115,2516
11115,11058
11115,11059
11115,11060
11116,63747
11116,63748
11116,63749
11116,63750
11117,61274
11117,61275
11117,61276
11118,58499
11118,58500
11118,58501
11119,52040
11119,52041
11119,52042
11120,780
11120,781
11121,47730
11121,47732
11122,63154
11122,63155
11122,46191
11123,61149
11123,1836
11123,61150
11123,61151
11124,55528
11124,55529
11125,14060
11125,14061
11125,14062
11126,29777
11126,29778
11127,64335
11127,64336
11127,64337
11128,58615
11128,58616
11128,58617
11128,58618
11129,47400
11129,47401
11129,47402
11130,54394
11130,54395
11131,61128
11131,10928
11131,61129
11132,58514
11132,64280
11132,64281
11132,9326
11133,63350
11133,63351
11134,24165
11135,30065
11135,43804
11135,52254
11135,43803
11135,52255
11135,3798
11135,30067
11135,30068
11136,11006
11136,14876
11136,10411
11137,11374
11137,11375
11137,11376
11138,63245
11138,63246
11138,63247
11139,64609
11140,60276
11140,60277
11140,60278
11141,11412
11141,11413
11141,11414
11142,11419
11142,1209
11142,11420
11142,11421
11143,11422
11143,11423
11144,50421
11144,50422
11144,50423
11144,50424
11145,63429
11145,63430
11145,63431
11145,63432
11146,45032
11146,45033
11147,58801
11148,11453
11149,33261
11150,63877
11150,63878
11150,63879
11151,64457
11151,64458
11151,64459
11152,64188
11152,64189
11152,64190
11152,64191
11152,64192
11153,60846
11153,49630
11153,44061
11153,5629
11154,47154
11155,59066
11155,59067
11155,59068
11155,59069
11155,31231
11156,53747
11156,53748
11156,53749
11157,36289
11157,36290
11157,36291
11158,52560
11159,62254
11159,39627
11159,39628
11159,39629
11160,59636
11160,59637
11161,64115
11161,64116
11161,64117
11161,64118
11161,64119
11161,64120
11162,61679
11162,55410
11163,62435
11163,62436
11163,51792
11163,62437
11163,62438
11163,62439
11163,62440
11163,62441
11163,62442
11163,62443
11163,62444
11163,62445
11163,62446
11163,62447
11163,62448
11163,62449
11163,62450
11164,43176
11164,43177
11164,3466
11165,41372
11165,41373
11165,41374
11166,58253
11166,58254
11166,20289
11167,60973
11168,53951
11168,53952
11169,60009
11169,60010
11169,60011
11170,64100
11170,64101
11170,64102
11170,64103
11170,64104
11171,54357
11171,54358
11171,32772
11171,54359
11172,51596
11172,51597
11172,51598
11173,51025
11173,51026
11173,51027
11174,53465
11174,53466
11175,5482
11175,14737
11176,52043
11176,52044
11176,515
11176,52045
11177,61488
11177,61489
11177,61490
11177,61491
11177,36231
11178,64606
11178,64607
11178,55688
11178,64608
11179,56053
11179,56054
11179,56055
11180,12001
11180,12002
11181,24952
11181,24953
11181,6437
11181,24954
11181,20267
11182,53603
11182,53604
11182,53429
11182,23891
11183,12059
11183,12060
11183,12061
11183,12062
11184,32820
11184,32821
11185,57684
11185,1097
11185,57685
11186,52067
11186,52068
11186,52069
11187,39504
11188,55939
11188,55940
11188,55941
11188,55942
11188,55943
11189,57570
11189,57571
11189,21735
11190,56607
11190,56608
11190,56609
11190,56610
11190,56611
11190,56612
11191,61184
11192,33445
11192,33446
11193,17796
11193,54545
11193,54546
11193,5416
11194,12255
11195,58569
11195,58570
11195,28253
11195,7833
11195,28256
11195,3296
11196,35276
11196,35277
11196,1203
11196,35278
11196,35279
11197,5949
11197,62834
11197,5948
11197,62835
11197,62836
11198,17574
11198,17575
11199,59728
11199,59729
11199,59730
11199,59731
11199,59732
11199,29658
11200,58735
11200,58736
11201,12371
11201,12372
11201,12373
11201,12374
11202,61911
11202,9380
11203,48424
11203,48425
11203,48426
11203,48427
11203,48428
11204,48490
11205,60258
11205,60259
11205,2043
11206,59800
11206,59801
11206,59802
11207,62189
11207,62190
11207,62191
11208,12528
11208,12529
11208,12530
11209,55521
11209,55522
11209,55523
11209,55524
11210,3911
11210,62336
11210,62337
11210,62338
11210,62339
11210,5907
11211,61607
11211,61608
11211,61609
11212,55128
11212,55129
11213,12588
11213,12589
11213,12590
11213,12591
11214,38238
11214,38239
11214,14959
11215,58510
11215,58511
11215,58512
11215,58513
11216,57442
11216,31004
11216,57443
11217,59116
11217,36478
11218,12723
11218,12724
11219,39528
11220,63108
11220,63109
11220,63110
11220,63111
11221,54225
11221,24656
11222,12743
11222,12744
11222,12745
11222,12746
11223,25753
11223,25754
11223,25339
11223,25755
11224,56723
11224,56724
11225,300
11225,301
11225,12798
11225,12799
11225,12800
11226,38598
11226,62405
11226,62406
11226,62407
11227,64668
11228,20044
11228,20045
11228,20046
11228,20047
11229,56639
11229,56640
11229,56641
11230,12941
11230,12942
11230,12943
11230,12944
11231,61944
11231,61945
11232,64462
11232,64463
11232,44278
11232,61715
11233,61815
11233,33439
11233,58439
11234,13037
11234,13038
11235,13049
11235,13050
11236,50537
11236,50538
11237,7112
11237,13098
11237,13099
11237,13100
11237,13101
11238,62408
11238,62409
11238,62410
11239,15682
11239,10927
11239,4569
11240,22669
11240,22670
11241,13160
11241,1740
11241,13161
11241,13162
11241,13163
11242,46587
11242,46588
11242,46589
11243,63603
11244,13230
11244,13231
11244,13232
11244,13233
11245,13256
11245,7765
11245,13257
11246,31690
11246,31691
11246,31692
11247,15508
11247,15509
11247,15510
11248,64488
11248,64489
11249,39877
11249,39878
11249,39879
11249,39880
11250,31142
11250,31143
11251,18729
11251,59642
11251,59643
11251,19306
11251,59644
11251,59645
11251,5453
11251,59646
11251,59647
11252,57545
11253,63873
11253,28453
11253,63874
11254,1427
11254,60309
11255,40592
11255,40593
11256,4441
11256,4442
11256,4443
11257,56833
11257,56834
11257,56835
11257,56836
11258,13416
11258,5835
11259,13429
11259,2830
11259,13430
11259,13431
11260,5235
11260,22158
11260,55349
11260,15604
11261,40547
11261,40548
11261,40549
11261,40550
11262,45769
11263,4784
11263,13539
11263,4785
11264,57936
11264,57937
11265,46646
11265,46647
11266,59212
11266,59213
11266,14731
11266,59214
11267,62518
11267,19561
11267,19562
11267,37142
11268,63482
11268,63483
11268,60234
11268,41563
11268,63484
11269,64069
11269,64070
11269,64071
11270,53396
11270,19883
11271,46861
11271,46862
11271,46863
11271,46864
11272,59568
11272,59569
11272,59570
11273,62501
11273,62502
11273,62503
11273,62504
11273,62505
11274,25727
11274,62804
11275,44364
11275,44365
11276,64610
11277,42368
11277,4847
11277,60280
11278,13836
11278,13837
11279,37091
11279,9350
11280,13859
11280,13860
11280,13861
11281,62754
11281,62755
11281,62756
11281,51129
11281,62757
11282,52050
11282,52051
11282,52052
11282,52053
11282,52054
11283,32900
11283,32901
11284,16098
11285,33432
11285,33433
11285,33434
11286,21738
11287,60626
11288,61480
11288,61481
11288,61482
11288,13751
11289,40413
11290,48091
11290,48092
11291,61840
11291,61841
11291,61842
11291,61843
11292,26467
11292,26468
11292,26469
11293,39651
11293,39652
11294,53214
11294,53215
11295,401
11295,62783
11295,62784
11296,59020
11296,59021
11296,5399
11296,59022
11296,5403
11297,41504
11297,29459
11297,58069
11297,403
11298,14413
11298,14414
11298,14415
11299,56027
11299,56028
11299,56029
11300,59251
11300,19208
11300,19210
11300,59252
11301,9862
11302,60825
11302,60826
11302,49199
11302,60827
11303,14520
11303,14521
11303,1957
11303,243
11304,26145
11304,24314
11304,26146
11305,62140
11305,18665
11305,62141
11305,62142
11306,14578
11306,14579
11306,14580
11306,14581
11307,14610
11307,14611
11307,14612
11308,55981
11308,55982
11308,29447
11309,54592
11309,54593
11309,50589
11309,54594
11310,53672
11310,53673
11310,53674
11310,53675
11310,50928
11310,53676
11311,28244
11311,47489
11311,48325
11312,13202
11313,64168
11313,64169
11313,64170
11314,50532
11315,46884
11315,46885
11315,46886
11316,62157
11316,62158
11317,6623
11318,31051
11319,14877
11319,14878
11320,61020
11320,61021
11320,55426
11321,56354
11321,56355
11321,24141
11322,14950
11322,14951
11322,14952
11323,63166
11323,63167
11324,47344
11324,47345
11324,47346
11324,47347
11324,47348
11324,8003
11325,29878
11325,49567
11326,58400
11326,47803
11326,58401
11327,15071
11327,15072
11328,62328
11328,62329
11328,62330
11328,4760
11328,62331
11328,17683
11329,62915
11329,62916
11330,38334
11330,38335
11330,25944
11331,24225
11331,24226
11331,24227
11331,24228
11331,24229
11332,28524
11332,28525
11333,56718
11333,56719
11333,56720
11333,11571
11333,56721
11333,56722
11334,15413
11335,52046
11335,20778
11335,52047
11335,52048
11336,46637
11336,46638
11336,29471
11336,3814
11336,46639
11337,36338
11337,36339
11338,59367
11338,59368
11339,15487
11339,15488
11339,15489
11340,15546
11340,15547
11340,15548
11340,15549
11340,15550
11340,15551
11340,15552
11341,15654
11341,15562
11341,15655
11341,15656
11342,33823
11342,62622
11342,33824
11342,62623
11343,45093
11343,45094
11343,45095
11344,15698
11344,15699
11344,15700
11344,15701
11345,61166
11346,56455
11346,56456
11346,56457
11346,56458
11347,48234
11347,21915
11347,6226
11348,54691
11348,54692
11348,54693
11349,15880
11349,15881
11349,15882
11349,6178
11350,15888
11350,15889
11350,15890
11351,58664
11351,58665
11351,43497
11351,58666
11351,58667
11352,44758
11353,53351
11353,19941
11353,53352
11353,53353
11354,64207
11354,64208
11355,16015
11355,16016
11356,16020
11356,16021
11357,44146
11357,44147
11357,11262
11358,52892
11358,52893
11358,52894
11358,52895
11358,52896
11359,62802
11359,62803
11360,31580
11361,13178
11362,16181
11362,21088
11363,16402
11363,64250
11364,975
11365,57239
11365,57240
11365,57241
11365,33541
11366,16270
11366,16271
11366,16272
11366,16273
11367,56023
11367,56024
11368,42849
11369,62772
11369,62773
11370,64658
11370,64659
11371,16322
11371,16323
11372,62478
11373,16364
11373,16365
11374,18341
11374,18342
11374,18343
11375,16497
11375,16498
11375,16499
11376,16500
11376,16501
11376,16502
11377,63928
11378,54581
11379,16516
11379,16517
11380,16537
11380,14073
11381,15019
11381,16564
11382,16600
11383,64364
11383,64365
11384,64698
11384,64699
11384,64700
11384,64701
11385,16714
11385,16715
11385,16716
11386,16727
11387,178
11387,61711
11387,61712
11387,36558
11387,49917
11388,49261
11388,29229
11389,16859
11389,16860
11389,14281
11390,52819
11391,47304
11391,46024
11392,50204
11392,7645
11392,22571
11393,62549
11393,62550
11393,62551
11394,58654
11394,10072
11394,58655
11394,58656
11394,58657
11395,59819
11395,59820
11395,59821
11396,56642
11397,60046
11397,60047
11397,60048
11398,64538
11398,64539
11399,54250
11400,39748
11400,39749
11401,17059
11401,17060
11401,17061
11402,13614
11402,55427
11403,60333
11403,3878
11404,29070
11404,29071
11404,10104
11404,29072
11404,29073
11405,38821
11406,62736
11406,62737
11406,62738
11407,49763
11407,49764
11407,49765
11407,49766
11407,49767
11407,49768
11407,49769
11407,46034
11407,49770
11408,17174
11409,17010
11410,35088
11410,35089
11410,35090
11410,35091
11410,35092
11411,54968
11411,54969
11411,54970
11412,17220
11412,1835
11413,17221
11413,17222
11413,17223
11414,45208
11414,36746
11415,3733
11416,62846
11416,62847
11416,62848
11416,62849
11416,34875
11417,41394
11417,41395
11418,39609
11418,39610
11419,17461
11419,17462
11419,17463
11420,20964
11420,53847
11420,53848
11420,53849
11420,53850
11420,53851
11421,17507
11422,64536
11422,37800
11423,59194
11423,59195
11423,59196
11423,59197
11423,59198
11423,59199
11423,59200
11424,17523
11425,17561
11425,17562
11426,53419
11427,63538
11427,49864
11427,63539
11428,31038
11428,31039
11428,31040
11428,31041
11429,55099
11429,55100
11430,50443
11430,50444
11430,50445
11430,50446
11430,26789
11431,54947
11431,54948
11431,4452
11431,54949
11431,54950
11432,1233
11432,60527
11433,63410
11433,63411
11433,63412
11433,34246
11434,45516
11434,514
11435,32671
11435,32672
11436,62939
11436,62940
11436,62941
11437,60450
11437,60451
11438,44829
11438,44830
11439,60037
11439,14847
11439,60038
11439,60039
11440,63944
11440,63945
11440,63946
11441,11394
11441,62066
11441,62067
11442,17992
11442,17993
11442,17994
11442,10879
11443,61391
11443,61392
11444,26428
11444,19744
11444,26429
11444,26430
11444,91
11445,50021
11445,50520
11445,50521
11445,41737
11445,41738
11445,50522
11446,60178
11446,60179
11447,59961
11447,59962
11447,59963
11447,59964
11447,59965
11448,52174
11448,13654
11448,52175
11448,52176
11449,61016
11450,34867
11451,18162
11451,18163
11451,18164
11451,18165
11452,54424
11453,25414
11454,8431
11454,59222
11454,8885
11454,58438
11454,59223
11454,59224
11455,18274
11455,18275
11455,12704
11456,41689
11456,41690
11456,41691
11456,41692
11456,41693
11456,41694
11457,18300
11457,18301
11457,18302
11457,18303
11457,18304
11457,18305
11458,18368
11458,18369
11459,13047
11459,13048
11460,62829
11460,62830
11461,57326
11461,57327
11461,57328
11462,33249
11462,40248
11463,12436
11463,19393
11463,64283
11463,64284
11463,64285
11463,64286
11463,57577
11464,48895
11464,48896
11465,64048
11465,32497
11466,18585
11466,18586
11466,18587
11467,27751
11467,27752
11467,27753
11467,27754
11468,34330
11469,18608
11469,7538
11469,18609
11469,18610
11469,1155
11469,18611
11469,18612
11470,22857
11470,22858
11471,49564
11471,49565
11471,49566
11472,18729
11472,18730
11472,5453
11473,56462
11473,35743
11474,61586
11474,18756
11474,61587
11475,5780
11475,18180
11476,42881
11476,42882
11477,58482
11477,58483
11477,10552
11477,58484
11477,58485
11477,58486
11478,54016
11478,54017
11478,54018
11479,57334
11479,57335
11480,62340
11480,62341
11481,24270
11481,24271
11482,54216
11482,54217
11483,51640
11483,51641
11483,51642
11483,51643
11484,52070
11484,52071
11484,52072
11484,52073
11484,52074
11484,52075
11484,52076
11484,52077
11484,52078
11484,45819
11485,36038
11485,36039
11486,20720
11486,20721
11486,20722
11486,20723
11487,31005
11487,31006
11488,19081
11488,19082
11489,19171
11489,19172
11489,19173
11489,19174
11489,4866
11490,43944
11490,43945
11490,43946
11490,43947
11491,56672
11492,61556
11492,61557
11492,61558
11492,61559
11492,61560
11493,53266
11493,34470
11493,3015
11493,738
11493,53267
11493,53268
11493,53269
11494,61025
11494,61026
11495,19334
11495,19335
11495,19336
11496,61430
11496,61431
11496,42857
11497,19368
11497,19369
11497,19370
11498,19380
11498,19381
11498,19382
11498,19383
11499,4233
11499,64242
11499,64243
11499,4231
11500,46830
11500,46831
11500,46832
11500,46833
11500,46834
11500,24098
11500,46835
11501,23866
11501,55027
11501,55028
11502,32653
11503,64575
11504,61583
11504,61584
11504,61585
11504,49909
11505,19522
11505,19523
11506,19548
11506,19549
11506,19550
11507,59816
11507,59817
11507,59818
11508,51945
11508,51946
11508,51947
11508,51948
11509,48180
11509,48181
11509,48182
11509,48183
11510,19638
11510,19639
11511,52717
11511,35749
11512,62865
11512,62866
11512,47037
11513,42695
11513,42696
11513,42697
11514,62229
11514,62230
11514,62231
11514,62232
11514,62233
11514,62234
11514,62235
11514,17329
11515,62077
11515,62078
11516,19942
11516,19943
11516,19944
11516,19945
11516,19946
11516,19947
11516,19948
11516,19949
11517,55044
11517,55045
11517,55046
11517,55047
11517,19272
11518,54063
11519,33634
11519,33635
11520,9822
11520,58918
11520,9824
11521,56264
11521,56265
11522,43931
11522,63377
11522,63378
11523,20085
11523,58030
11524,20097
11524,20098
11525,32176
11526,20201
11526,20202
11526,20203
11526,20204
11526,20205
11526,20206
11527,28217
11527,28218
11528,20256
11528,20257
11529,20263
11529,20264
11529,20265
11530,20266
11530,20267
11531,20281
11531,20282
11532,51293
11532,51294
11533,235
11533,35776
11534,54166
11534,43528
11535,62850
11535,62851
11536,63448
11536,46990
11537,44112
11537,44113
11537,44114
11537,24582
11537,44115
11538,46629
11539,20606
11539,60028
11539,60029
11539,20322
11539,60030
11539,60031
11540,64648
11540,64649
11540,64650
11541,7013
11541,47854
11541,6364
11541,6365
11542,50240
11542,22197
11542,22193
11542,22195
11542,22196
11542,22198
11543,20782
11543,20783
11543,20784
11543,15542
11544,60058
11544,60059
11544,60060
11544,60061
11544,60062
11544,60063
11544,60064
11544,60065
11544,60066
11544,60067
11545,63189
11545,63190
11546,64534
11546,38106
11547,54311
11547,54312
11548,37760
11548,37761
11548,14172
11549,61227
11549,50226
11550,43098
11551,20934
11551,20935
11551,20936
11551,20937
11552,33179
11552,33180
11553,51167
11553,51168
11553,51169
11554,6026
11554,33731
11554,33732
11555,21121
11555,21122
11555,13046
11556,45038
11556,45039
11556,45040
11557,54885
